Name,Address,Location,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,GreenStar,FacilitiesAndServices,Description
"Paolo Griffa al Caffè Nazionale","piazza Emile Chanoux 9, Aosta, 11100, Italy","Aosta, Italy","€€€€","Creative, Italian Contemporary",7.3208336,45.7376217,+390165525356,https://guide.michelin.com/en/valle-d-aosta/aosta/restaurant/paolo-griffa-al-caffe-nazionale,https://www.paologriffa.com/,"1 Star",0,"Interesting wine list,Wheelchair access","This historic, centrally located restaurant overlooking the main square in Aosta has been brought back to life by enthusiastic young chef Paolo Griffa, who offers a choice of tasting menus and an à la carte here. His cuisine is colourful, balanced and contemporary in style, with particular attention paid to harmonious flavours and beautiful presentation, in which he demonstrates his growing ability to work with vegetables, as the ever-present vegetarian dishes testify. Attentive service and an extensive selection of wines complete the picture. As the name suggests, the restaurant also includes an excellent café which serves superb cakes and pastries, making this a good choice of venue for any time of day, from breakfast through to evening aperitifs."
"Fradis Minoris","Laguna di Nora, Pula, 09050, Italy","Pula, Italy","€€€€","Sardinian, Modern Cuisine",9.0067135,38.9867335,+393513137998,https://guide.michelin.com/en/sardegna/pula/restaurant/fradis-minoris,https://www.fradisminoris.it/,"1 Star",1,"Great view,Restaurant offering vegetarian menus,Terrace","Originally from Sardinia, chef Francesco Stara has returned home to his native island where he focuses on completely “circular” cuisine in this restaurant situated in a protected marine area. The fish is either local or from the Nora lagoon, which also provides the chef with a selection of wild herbs, while the vegetables are sourced from small-scale producers in nearby Campidano. On its two tasting menus (one fish and seafood, the other vegetarian), this excellent restaurant focuses on the best possible seasonal ingredients, as well as protecting the environment and showcasing the island’s traditions in its new, contemporary-style cuisine. Friendly, attentive service and a wine list featuring several regional labels complete the picture."
Olmo,"Piazza della Chiesa 7, loc. San Pietro all'Olmo, Cornaredo, 20007, Italy","Cornaredo, Italy","€€€€","Modern Cuisine, Creative",9.0124,45.48761,+393357046596,https://guide.michelin.com/en/lombardia/cornaredo/restaurant/olmo,http://cucinapop.do,"1 Star",0,"Air conditioning,Interesting wine list,Wheelchair access","Olmo takes its name from the large elm tree that stands in the centre of Cornaredo’s small square, a symbol of the town’s pedestrianised area. This new restaurant opened by chef Davide Oldani has just three tables, which can be pushed together to accommodate a maximum of 14 guests, plus an open-view kitchen. The tasting menu here showcases the chef’s creative, modern dishes which focus on seasonal ingredients, balance and an attractive play between texture and temperature. Riccardo Merli is the young, talented resident chef who, having gained experience in renowned French restaurants as well as at Olmo, has now returned to take over the reins here. Although there is just one 6-course menu available, guests can also choose a reasonably priced 3-course option at lunchtime."
Sintesi,"viale dei Castani 17, Ariccia, 00072, Italy","Ariccia, Italy","€€€","Contemporary, Seasonal Cuisine",12.6797918,41.725881,+390645557597,https://guide.michelin.com/en/lazio/ariccia/restaurant/sintesi,http://ristorantesintesi.it,"1 Star",0,"Air conditioning,Car park","A modern, welcoming restaurant whose motto “Tradition & Innovation” perfectly sums up its cuisine. On the à la carte and tasting menus alike you’ll find classic dishes including risotto with peas, lemon and raw scampi alongside more creative offerings such as grilled pannicolo (hanger steak) with Nemi strawberries and herbs, all presented in a modern and precise manner, and with the occasional nod to Asian techniques and northern European culinary methods (fermentation, marinades, dry aging of fish etc). The wine list changes with the seasons and the menu."
"Marco Bottega Ristorante","via Trovano 3, Genazzano, 00030, Italy","Genazzano, Italy","€€€",Creative,12.966885,41.81092,+39069578661,https://guide.michelin.com/en/lazio/genazzano/restaurant/aminta-resort,https://www.amintaresort.it/,"1 Star",1,"Air conditioning,Car park,Garden or park,Interesting wine list,Restaurant offering vegetarian menus,Terrace","Surrounded by hills planted with olive trees and agricultural crops, and situated on a beautiful road leading from the border of the Ciociaria region to the Arcinazzo plateau, this 19C farmhouse is home to Marco Bottega, one of the most interesting young chefs working in the Roman countryside. As well as offering comfortable guestrooms, Aminta Resort also produces its own fruit, vegetables and meat from its 50ha estate, all grown and reared without the use of pesticides. From farm to fork, the ingredients produced here are used to create cuisine with a focus on the traditions of Lazio yet also open to other influences, resulting in authentic dishes full of flavour. The interesting wine list offers a wide selection of champagnes – the chef has also created a room in a separate building where guests can enjoy an aperitif or a wine tasting."
"Locanda de Banchieri","via Porredo 32, Fosdinovo, 54035, Italy","Fosdinovo, Italy","€€€","Country cooking, Farm to table",10.0015367,44.114434,+393331849263,https://guide.michelin.com/en/toscana/fosdinovo/restaurant/locanda-dei-banchieri,https://www.locandadebanchieri.it/ristorante,"1 Star",0,"Air conditioning,Car park,Garden or park,Great view,Interesting wine list,Restaurant offering vegetarian menus","After spending time working in the Aosta Valley, chef Giacomo Devoto from Sarzana has returned to his native region, where he has converted an old 17C country farmhouse nestled amid tranquil verdant landscapes into an intimate inn with guestrooms and its own farm. Sitting on the panoramic veranda with its views of the sea and the coast, guests are served creative cuisine full of the delicious flavours of the Lunigiana. Devoto’s imaginative recipes are inspired by seasonal ingredients, with many of the vegetables (and the extra-virgin olive oil) grown on the farm itself, while the meat and fish are sourced either from inland or the nearby sea."
Dattilo,"Contrada Dattilo 6, Strongoli, 88816, Italy","Strongoli, Italy","€€€€","Country cooking, Creative",17.0817921,39.2678209,+393294188323,https://guide.michelin.com/en/calabria/strongoli/restaurant/dattilo,https://www.dattilo.it,"1 Star",1,"Air conditioning,Car park,Garden or park,Interesting wine list,Terrace","In a world of haute cuisine still dominated by male chefs, Caterina Ceraudo stands out for her authoritative presence and large personality. Her restaurant is housed in a charming agriturismo which offers simple guestrooms decorated in attractive, rustic style, a beautiful swimming pool shaded by thousand-year-old olive trees, and traditional produce such as wine, olive oil, cedro and orange marmalades, and fruit juices. All of this provides a fitting backdrop for Caterina’s modern, creative and yet unfussy cuisine which is made using local ingredients and showcased on two tasting menus and a fixed-price à la carte. The tour of the property with owner Roberto (the chef’s father), a forerunner of organic agriculture in the region who, together with his family, has dedicated his life to this farm, is both instructive and enjoyable."
Hyle,"contrada Torre Garga SS 107, San Giovanni in Fiore, 87055, Italy","San Giovanni in Fiore, Italy","€€€€","Modern Cuisine, Calabrian",16.6441951,39.2851384,+390984970722,https://guide.michelin.com/en/calabria/san-giovanni-in-fiore/restaurant/hyle,https://www.hyleristorante.it/,"1 Star",1,"Air conditioning,Car park,Garden or park,Interesting wine list,Notable sake list","Located on the wooded Sila plateau famous since Greek times, this restaurant aims to take guests on a culinary voyage through the region, from the hills overlooking the sea to the high mountain peaks. Although spanning just a short distance, this covers a fertile area which boasts a rich diversity of ingredients. Enhanced by the experience of chef Antonio Biafora, the restaurant’s focus is on top-quality local produce (vegetables, aromatic herbs, walnuts etc) sourced from local farmers and growers, creating a chain which is both economic and socially responsible. In addition to its à la carte options, guests also have the choice of two tasting menus, the regional character of which is emphasised by their Calabrian names (Pùzaly and Chjùbica). The first, a seven-course menu, takes its name from the Greek word “pisseres” which means resinous, while the second refers to the ancient road that linked Paola to Cirò Marina and consists of eleven courses, all full of flavour. Excellent value for money!"
Une,"via Fiorenzuola 37, Capodacqua, 06034, Italy","Capodacqua, Italy","€€€","Creative, Umbrian",12.7839323,43.0177785,+393348851903,https://guide.michelin.com/en/umbria/capodacqua/restaurant/une,https://ristoranteune.com/,"1 Star",0,"Counter dining","Situated in the heart of this town nestled amid the Umbrian countryside, Une serves two tasting menus (with varying numbers of courses) which follow the seasons: Acquedotto and Relazioni both feature modern and creative dishes prepared using a whole host of local ingredients. The desserts are absolutely superb – we particularly recommend the namelaka (a soft, delicious cream) with elderberry, the Mundo Novo coffee emulsion, and the date and caper ice cream."
"Wistèria","fondamenta del Forner, sestiere San Polo 2908, Venice, 30125, Italy","Venice, Italy","€€€€","Contemporary, Venetian",12.32682,45.43566,+390415243373,https://guide.michelin.com/en/veneto/venezia/restaurant/wisteria,https://www.wisteria-restaurant.com/it/,"1 Star",0,"Air conditioning,Terrace","Situated along the Rio de la Frescada, one of Venice’s many quiet canals, this restaurant’s small entrance overlooks an outdoor dining space enhanced by the wisteria which provides the outdoor tables with shade, and which gives the restaurant its name. Wistèria delights its guests with dishes made from seasonal ingredients that reflect the diversity of the region in cuisine that is highly personalised both in terms of its preparation and its presentation. As a result, the best of Venice’s gastronomic traditions are showcased in contemporary dishes featured on six- or eight-course tasting menus."
Coria,"Via Prefettura 21, Catania, 95121, Italy","Catania, Italy","€€€","Italian Contemporary, Sicilian",15.0860216,37.5053157,+390952864291,https://guide.michelin.com/en/sicilia/catania/restaurant/coria,https://www.ristorantecoria.it,"1 Star",0,"Air conditioning,Interesting wine list,Wheelchair access","Having left its previous premises in Caltagirone, this old acquaintance of the Michelin guide has now opened in Catania, right in the city centre between period palazzi and avenues planted with oleander. In a simple yet elegant setting enhanced by works of art by Nunzio Fisichella (a painter devoted to depicting Etna and its many moods), the delicate cuisine continues to focus on Italy with occasional Sicilian influences in its ingredients, sauces, style of cooking and flavouring – nothing here is forced. Special mention should be made of the grilled quail, which is perfectly cooked in Sicilian style, as well as the “Minnuzza di Sant’Agata” – stuffed cuttlefish with potato foam and candied lemon for a hint of freshness. When it comes to wine choices, the talented sommelier can tell you all about the region of origin, whether the wine is from Sicily, Italy or elsewhere in Europe. To finish your meal, make sure you try a glass of Marsala stravecchio from Intorcia."
"Colline Ciociare","via Prenestina 27, Acuto, 03010, Italy","Acuto, Italy","€€€€","Cuisine from Lazio, Creative",13.1806079,41.7921649,+39077556049,https://guide.michelin.com/en/lazio/acuto/restaurant/colline-ciociare,http://www.lecollineciociare.it/,"1 Star",0,"Air conditioning,Terrace","Guests who make it to this restaurant situated some 60km from Rome on a road with plenty of winding bends show real commitment, probably because they’ve heard of the culinary delicacies that Salvatore Tassa brings to the table here. There’s a restricted choice but unlimited imagination in dishes which range from traditional Italian classics and recipes from Lazio to bolder, more innovative, fare typical of the culinary world of this chef-cum-poet who eschews all definitions and fashions. At the modern Nù bistro, enjoy some of the chef’s more traditional and long-established recipes."
Wood,"via Guido Rey 26, Breuil Cervinia, 11021, Italy","Breuil Cervinia, Italy","€€€","Creative, Contemporary",7.6294846,45.9334388,+390166948161,https://guide.michelin.com/en/valle-d-aosta/it-breuil-cervinia/restaurant/wood460913,https://www.woodcervinia.it/,"1 Star",0,"Interesting wine list,Restaurant offering vegetarian menus,Wheelchair access","Talented chef Amanda Eriksson brings together Swedish and Italian influences in her creative cuisine served at this restaurant situated at an altitude of 2 000m in the centre of Breuil-Cervinia. Originally from northern Sweden, she delights guests with a menu featuring imaginative recipes that alternate or even combine ingredients from the two countries, resulting in dishes such as elk tartare in beetroot ravioli with horseradish sauce, and cauliflower cooked in butter like an escalope and topped with smoked Fontina cheese. The wine list, which is overseen by the chef’s business partner Cristian Scalco, boasts excellent labels including rare vintages and a good choice of wines by the glass."
"Trattoria da Amerigo","via Marconi 16, Savigno, 40060, Italy","Savigno, Italy","€€","Emilian, Regional Cuisine",11.0739644,44.3903557,+390516708326,https://guide.michelin.com/en/emilia-romagna/savigno/restaurant/trattoria-da-amerigo,https://amerigo1934.com/,"1 Star",0,Terrace,"Situated in the hills immediately outside Bologna, Amerigo pays tribute to the typical Italian trattoria, taking guests on a nostalgic journey back to a time that will be familiar to all Italians and not just the inhabitants of Emilia. Just a few metres from the main square, the restaurant’s entrance is via its own shop selling wine, sauces and other delicacies. From here, you enter the dining room which leads to two further rooms on the first floor, one of which was home to the first television in the village, now decorated with period ornaments. Alberto Bettini’s menu is typical of Emilia and the Apennines and changes, albeit not radically, with the seasons. Dishes include lasagne with a tomato-free ragù featuring either local truffles or seasonal mushrooms, pumpkin-filled pasta with a superb game ragù and, on the coldest days, tortellini in chicken broth. The restaurant also serves excellent sourdough bread and “tigelle” flatbread, a local speciality served with some dishes, including the Mora Romagnola ham which has been aged for 56 months."
"El Molin","via Muratori 2, Cavalese, 38033, Italy","Cavalese, Italy","€€€€","Alpine, Creative",11.4594756,46.292019,+390462340074,https://guide.michelin.com/en/trentino-alto-adige/cavalese/restaurant/el-molin,https://www.alessandrogilmozzi.it,"1 Star",1,"Interesting wine list","The sound of the creaking old wooden floor welcomes you to this old 17C mill, where owner-chef Gilmozzi acts as your culinary Alpine guide with his single tasting menu (guests also have the option of a slightly shorter menu) which showcases his love and passion for the mountains. Smoked produce and an incredible use of native herbs, bark, lichens and resins feature alongside unique cheeses, intensely flavoured wild game and freshwater fish, while the chef’s creativity and careful research guides his choice of cooking methods. Cuisine from a true artist!"
Piano35,"corso Inghilterra 3, Turin, 10138, Italy","Turin, Italy","€€€€","Italian Contemporary, Piedmontese",7.663038,45.06945,+390114387800,https://guide.michelin.com/en/piemonte/torino/restaurant/piano-35,https://www.piano35.com/,"1 Star",0,"Air conditioning,Wheelchair access","On the ground level of what has become one of the icons of the Turin cityscape–the Intesa San Paolo skyscraper designed by Renzo Piano–there is the entrance to the restaurant. Here the lift will take you, at high speed, up to a height of 150 meters. A visit to the panoramic terrace is a must before sitting in the dining room surrounded by the conservatory, the gastronomic choice envisages tasting paths dedicated to the city and other more creative ones; this is for the evening and gourmet version, while at lunchtime the offering is simpler."
"Trattoria al Cacciatore - La Subida","via Subida 52, Cormons, 34071, Italy","Cormons, Italy","€€€","Regional Cuisine, Traditional Cuisine",13.4962756,45.9644549,+39048160531,https://guide.michelin.com/en/friuli-venezia-giulia/cormons/restaurant/trattoria-al-cacciatore-della-subida,https://www.lasubida.it/,"1 Star",0,"Car park,Garden or park,Interesting wine list,Terrace","Situated amid beautiful rolling hills dotted with vineyards, this restaurant is perfect for anyone keen to sample authentic, traditional Friuli cuisine. One the most interesting restaurants in the region, the Trattoria al Cacciatore focuses on carefully chosen recipes and ingredients from this region, which has a rich and varied cuisine thanks to its location on the border with Slovenia and its historic links with Imperial Austria. The family owners will happily guide you through the options, which include wild herbs, frogs’ legs, mushrooms, radicchio, river fish, polenta and wild game, to name just a few of the delicacies on the menu. Among the main courses, the veal shank cooked in the bread oven, beautifully presented and carved in the dining room, deserves a special mention: for our inspectors, this dish is typical of the restaurant’s authentic, generous cuisine. As an alternative, Osteria della Subida serves traditional Friuli dishes and is open daily, including at lunchtime. The restaurant’s own wine and vinegar is available for purchase (also online)."
"Aqua Crua","piazza Calcalusso 11/a, Barbarano Vicentino, 36048, Italy","Barbarano Vicentino, Italy","€€€€","Creative, Contemporary",11.55369,45.42242,+390444776096,https://guide.michelin.com/en/veneto/barbarano-vicentino/restaurant/aqua-crua,https://www.aquacrua.it,"1 Star",0,"Air conditioning,Car park,Wheelchair access","Welcome to the wonderful world of chef Giuliano Baldessari, a creative chef who enjoys introducing guests to his gastronomic world. There are two dining options here: the tasting menus showcase the chef’s creativity and precise techniques to the full in courses referred to as “provocazioni”, which focus on the use of just a few ingredients per dish. The second option is the à la carte, which features dishes that demonstrate the generous, classic flavours of the 1980s – for example, the main ingredient in these dishes is often served with an array of small bowls containing accompanying ingredients. The service is also more classic in feel, involving the addition of table linen and period-style glasses, plates and even chairs. Both options, of course, are created by the same chef with the same intention, which is to guide guests through an amusing culinary playground in which boredom and banality have been completely banished. It’s no coincidence that the background music is accompanied by a pleasant play of colourful effects."
"Damini Macelleria & Affini","via Cadorna 31, Arzignano, 36071, Italy","Arzignano, Italy","€€€","Meats and Grills, Modern Cuisine",11.334968,45.5174094,+390444452914,https://guide.michelin.com/en/veneto/arzignano/restaurant/damini-macelleria-affini,https://www.daminieaffini.com/,"1 Star",0,"Air conditioning,Interesting wine list,Wheelchair access","The entrance will surprise you: the door opens onto one of the area's best-stocked butcher's, gourmet delicatessen and general retailer of niche culinary products. Take the time to browse the shelves before taking a seat in the back room, in front of the wall of wine bottles (the wine cellar will also amaze you). Damini is the kingdom of meat, with some of the best selections, both local and from other countries. The proposals range from classic dishes to more creative ones, sometimes using some exotic ingredients."
"All'Enoteca","via Roma 57, Canale, 12043, Italy","Canale, Italy","€€€","Piedmontese, Contemporary",7.9931019,44.7969211,+39017395857,https://guide.michelin.com/en/piemonte/canale/restaurant/all-enoteca,https://www.davidepalluda.it/,"1 Star",0,"Air conditioning,Interesting wine list,Terrace","A standard-bearer for regional cuisine, Davide Palluda continues to delight guests year after year. Based on faithfully interpreted Piedmontese recipes, such as the excellent plin al sugo d'arrosto or dishes that have been skilfully updated with no unnecessary frills, his cuisine aims to please guests at every turn. The restaurant is situated in a modern room on the first floor of a 19C building with a charming wisteria-adorned terrace. The ground-floor Osteria offers simpler, less expensive fare."
"Casa Vissani","S.S. 448 Km 6,600, vocabolo Cannitello, Baschi, 05023, Italy","Baschi, Italy","€€€€",Creative,12.2655765,42.7141448,+390744950206,https://guide.michelin.com/en/umbria/baschi/restaurant/casa-vissani,https://www.casavissani.it/,"1 Star",0,"Air conditioning,Car park,Garden or park,Interesting wine list,Restaurant offering vegetarian menus","After arriving at this restaurant and being greeted by the chef’s son Luca, you can spend time in the lakeside garden before heading into its elegant dining rooms. The first of these (known as the Welcome Rock) is where guests can enjoy an aperitif and place their orders, while the indoor dining room is the setting for elegant and impeccable service with open-view kitchens that are framed as if they were paintings. The tasting menus, which must be ordered in advance, are named after colours: Gold (Oro) is traditional in style; Red (Rosso) is dedicated to meat; Blue (Blu) to fresh- and saltwater fish; and Green (Verde) to vegetables. Lastly, Black Nero is a surprise menu chosen by the chef. Alongside its modern and original cuisine, the restaurant also offers traditional features such as bread and delicious breadsticks (a family recipe!). Luxury guestrooms are also available."
Sapio,"piazza Antonino Gandolfo 11, Catania, 95131, Italy","Catania, Italy","€€€€","Sicilian, Modern Cuisine",15.0949852,37.505208,+390950975016,https://guide.michelin.com/en/sicilia/catania/restaurant/sapio,https://www.sapiorestaurant.it/,"1 Star",0,"Air conditioning","Despite his young age, Alessandro Ingiulla creates mature cuisine which showcases the best Sicilian ingredients, including olive oil, fruit and vegetables from his own garden, with skill and imagination. The restaurant occupies an old warehouse that has been fully restored to create an elegant, contemporary space which also hosts art exhibitions with works by artists from the region and further afield. In addition to the dining room, there’s a chef's table in the spacious kitchen and convivial tables in the wine cellar, where guests dine surrounded by bottles from all over Sicily. The excellent service comes courtesy of Roberta, the chef’s partner, and Andrea, the discreet and competent sommelier. You may need to be patient when looking for a parking space nearby, but it’s well worth it!"
"Il Sereno Al Lago","via Torrazza 10, Torno, 22020, Italy","Torno, Italy","€€€€",Creative,9.1175648,45.8589005,+390315477800,https://guide.michelin.com/en/lombardia/torno/restaurant/il-sereno-al-lago,https://www.serenohotels.com/it/property/il-sereno/restaurant/,"1 Star",0,"Car park,Garden or park,Great view,Restaurant offering vegetarian menus,Terrace,Wheelchair access","Coming off the street that dissects the village, you head down almost as far as the lakeshore to this restaurant situated in the luxury Il Sereno hotel, an elegant and brand-new property designed by the inventive architect di Patricia Urquiola. In summer, meals are served on the arched terrace, where the view takes in the blue waters of the lake and the small villages on the opposite shore. The superb creative skills of the brilliant Neapolitan chef are expressed with consummate ease and balance in many different types of cuisine, including regional specialities, vegan options, Asian-influenced dishes, the occasional nod to Lombardy and fish from the lake. Options include tasting menus and an à la carte."
"Casa Mazzucchelli","via Porrettana 291, Sasso Marconi, 40037, Italy","Sasso Marconi, Italy","€€€","Creative, Modern Cuisine",11.2578948,44.4125719,+39051846216,https://guide.michelin.com/en/emilia-romagna/sasso-marconi/restaurant/casa-mazzucchelli,https://www.casamazzucchelli.com,"1 Star",0,"Air conditioning,Car park,Interesting wine list,Terrace,Wheelchair access","At certain times of day, the tempting aroma of freshly baked bread greets you as soon as you step into this restaurant, leaving you in no doubt as to the nature of the restaurant’s newest venture. Other dishes are also baked in the oven here, such as wild boar served with a red wine babà and sage mayonnaise. There are two tasting menus available (Attimi di cucina and Momento contemporaneo), both of which showcase traditionally influenced cuisine full of distinct flavours."
"Ristorante del Lago","via Acquapartita 147, Bagno di Romagna, 47021, Italy","Bagno di Romagna, Italy","€€€","Cuisine from Romagna, Modern Cuisine",12.027197,43.86577,+390543903406,https://guide.michelin.com/en/emilia-romagna/bagno-di-romagna/restaurant/del-lago,https://www.ristorantedellagoacquapartita.it/,"1 Star",0,"Car park,Interesting wine list,Wheelchair access","Once off the main road, follow a series of twists and turns uphill to reach the village of Acquapartita, at an altitude of almost 800m, where you’ll find one of the best restaurants in the region. Here, the Bravaccini brothers are at the helm, with chef Simone creating dishes that are proudly focused on local ingredients such as mushrooms, trout and game. His signature dish of wild boar is delicious and full of flavour – the meat is sliced tartare-style so that it cooks quickly and is then served covered with soft mashed potatoes sprinkled with juniper. Front of house, his friendly and skilful brother Andrea oversees an encyclopaedic wine list – two volumes featuring almost 1 600 labels, with a focus on Italy and France (almost 40% of the wines are French). The choice of wines is as impressive as the quantity and the service. All in all, an excellent choice!"
"Principe Cerami","piazza San Domenico 5, Taormina, 98039, Italy","Taormina, Italy","€€€€","Modern Cuisine",15.2833763,37.8502374,+390942613310,https://guide.michelin.com/en/sicilia/taormina/restaurant/principe-cerami,https://www.principecerami.com/,"1 Star",0,"Air conditioning,Car park,Garden or park,Great view,Interesting wine list,Restaurant offering vegetarian menus,Terrace,Valet parking,Wheelchair access","The menu at this restaurant aims to return to the basic principles that lie behind chef Massimo Mantarro’s cuisine, namely the use of local and seasonal niche ingredients. Sicily boasts a bounty of produce full of different flavours and colours, taking guests on a journey from the coast to Mt Etna – as an example, vegetables (which dominate the menu) are grown around the volcano and are full of rich and intense flavours. In addition to the à la carte, guests can choose their own dishes from the “Principe Cerami” tasting menu, which includes fish and seafood from the Ionian alongside a few meat options. Although the wine list focuses on Sicily, it also includes some superb wines from elsewhere in Italy and around the world."
Nove,"via Privata Montagù 9/1, Alassio, 17021, Italy","Alassio, Italy","€€€€","Ligurian, Creative",8.1720871,44.0118042,+390182646140,https://guide.michelin.com/en/liguria/alassio/restaurant/nove,http://www.noveristorante.it,"1 Star",0,"Air conditioning,Car park,Garden or park,Great view,Restaurant offering vegetarian menus,Terrace","It’s difficult to imagine a more exclusive setting for a restaurant than the Villa della Pergola, a splendid historic residence surrounded by a delightful botanic garden (which can be visited for a fee and by prior appointment), with a spectacular balcony offering views of the sea in the distance – it’s well worth the drive with its narrow hairpin bends to get here. Here, new chef Antonio Romano, who has worked with Heinz Beck, creates modern dishes based on local ingredients and vegetables sourced mainly from the property’s own biodynamic kitchen garden, L’Orto Rampante. Among the many delicious dishes, we particularly enjoyed the glazed veal sweetbreads with paprika, artichokes, black chickpea hummus, and lime from the garden. Added to this are the superb, exclusive guestrooms and tranquil surroundings, despite the proximity to Alassio which extends beyond the villa gardens."
"Trattoria contemporanea","via del Ronco 10, Lomazzo, 22074, Italy","Lomazzo, Italy","€€€","Italian Contemporary, Creative",9.034291,45.6967845,+390280896040,https://guide.michelin.com/en/lombardia/lomazzo/restaurant/trattoria-contemporanea,https://trattoriacontemporanea.it,"1 Star",0,"Air conditioning,Terrace,Wheelchair access","A young crew led by the talented chef Davide Marzullo surprises with their technique and cuisine of modern conception, where the dishes are ambassadors of both national and international flavors and combinations; the lamb, cumin, carrot and peanuts is excellent, a delicious skewer you can even eat with your fingers. Lunch is lighter, though you can also enjoy à la carte specialties and the three tasting menus with 4-7 courses. The industrial redevelopment of a former cotton factory provides a fine framework for all this energy."
"sui generis.","via Roma 35, Saronno, 21047, Italy","Saronno, Italy","€€€€",Creative,9.0412055,45.6249766,+393756681925,https://guide.michelin.com/en/lombardia/saronno_1809624/restaurant/sui-generis,http://www.ristorantesuigeneris.com,"1 Star",0,"Air conditioning,Wheelchair access","A modern dining-room with an open-view kitchen where young Alfio Nicolosi can be observed at work, ably assisted by friendly and attentive staff front of house. When you book, you’ll be asked if you have any food allergies or intolerances, or any ingredients that you don’t like, as there is just one surprise tasting menu served here. The truly extraordinary dishes are inspired by the chef’s remarkable knowledge of culinary traditions from Italy and further afield (strong Asian and South American influences are obvious), resulting in highly personalised dishes. Nicolosi is one of the most interesting young chefs in Italy at the moment and his exciting cuisine is full of intense flavours, including grilled dishes with a hint of street food and other influences apparent throughout."
"Il Fuoco Sacro","strada di Buddeo, San Pantaleo, 07026, Italy","San Pantaleo, Italy","€€€€","Italian, Mediterranean Cuisine",9.4460803,41.0529512,+3907891876441,https://guide.michelin.com/en/sardegna/san-pantaleo/restaurant/il-fuoco-sacro,https://www.enricobartolini.net/ristorante-fuoco-sacro,"1 Star",0,"Air conditioning,Car park,Garden or park,Great view,Interesting wine list,Restaurant offering vegetarian menus,Terrace","Situated in the magical, rural and secluded setting of the Petra Segreta resort, surrounded by Mediterranean maquis scrubland, the gourmet Il Fuoco Sacro restaurant overlooks a delightful garden and boasts stunning views of the coast. The founder of this hidden paradise is chef-cum-entrepreneur Luigi Bergeretto, who serves modern, Mediterranean cuisine with a focus on locally sourced ingredients, including the excellent aromatic herbs grown on the hotel farm (which also provides the resort with its vegetables, cheeses and some meat). Last but not least, the menu is overseen by Enrico Bartolini – a 100% guarantee of a fine gourmet experience!"
Contrada,"località Monastero d'Ombrone 19, Castelnuovo Berardenga, 53019, Italy","Castelnuovo Berardenga, Italy","€€€","Modern Cuisine, Tuscan",11.56022,43.3510435,+390577570570,https://guide.michelin.com/en/toscana/castelnuovo-berardenga/restaurant/contrada,http://www.castelmonastero.com,"1 Star",0,"Air conditioning,Car park,Garden or park","In the charming setting of an old hamlet, chef Davide Canella, who has plenty of experience behind him, serves delicious, elegant cuisine presented on a tasting menu and an à la carte on which meat takes centre stage (although a few fish options also feature). Dishes include exquisite prawns and panzanella, and duck breast served with hosomaki. Manuela, the friendly, professional sommelier, oversees the front of house, offering excellent recommendations on the best wine pairings. In other words, a delightful all-round dining experience thanks to the competence and enthusiasm of all involved."
"Il Cantuccio","via Dante 32, Albavilla, 22031, Italy","Albavilla, Italy","€€€","Modern Cuisine",9.1891665,45.8042803,+39031628736,https://guide.michelin.com/en/lombardia/albavilla/restaurant/il-cantuccio,https://www.mauroelli.com/,"1 Star",0,"Air conditioning,Terrace,Wheelchair access","This welcoming, beautifully kept restaurant in the heart of the verdant Brianza region has two dining rooms: one with exposed stonework that gives it a rustic feel, the other more modern and elegant in style. Chef Mauro Elli moves easily between classic Italian favourites, occasionally adding his own individual touch to the dishes. His imaginative reinterpretations demonstrate a fascination with the sea (despite the restaurant’s geographical location), while the menu also offers “daily game specials” throughout the year. One of the most delicious dishes on the menu is the bottoni pasta in a Milanese sauce, served with tender quail and parmesan cream."
"La Palta","Località Bilegno 67, Borgonovo Val Tidone, 29011, Italy","Borgonovo Val Tidone, Italy","€€€","Country cooking, Creative",9.4694233,44.9922314,+390523862103,https://guide.michelin.com/en/emilia-romagna/borgonovo-val-tidone/restaurant/la-palta,https://www.lapalta.it/,"1 Star",0,"Air conditioning,Car park,Interesting wine list,Terrace","Situated on the plain at the foot of the hills visible in the distance, this restaurant resembles a typical country house with an elegant dining room extending into a kind of covered veranda, the windows of which open on to the garden and the greenery of the Bassa Piacentina countryside. The ambience here is pleasant and relaxed, perfect for an elegant dining experience, yet not too formal. Although the menu features local ingredients and recipes, such as the excellent focaccia (bread is a house speciality) served with ciccioli(pork scratchings), the cuisine is creative without being overly fussy, and aims to please rather than amaze the palate. Our inspector recommends the roast donkey meat with “saracca” (herring) and “gorgnalini” – the latter is wild chicory, which adds a bitter taste and dash of bright green to an exquisite dish."
"Il Falconiere","Località San Martino a Bocena 370, San Martino, 52044, Italy","San Martino, Italy","€€€€","Tuscan, Contemporary",11.9763509,43.2821868,+390575612679,https://guide.michelin.com/en/toscana/san-martino/restaurant/il-falconiere,https://www.ilfalconiere.it/it/hotel-toscana-con-ristorante-stellato/ristorante-il-falconiere,"1 Star",0,"Air conditioning,Car park,Terrace","To get to this exclusive restaurant, you drive through an idyllic landscape of small lanes lined with dry-stone walls and fields belonging to the Baracchi farm estate, of which Il Falconiere and the magnificent hotel of the same name are a part. Many of the ingredients served here, such as wine and olive oil, are produced on the estate and the restaurant’s strong connection with its local landscapes is evident. Specialities such as Chianina beef, local garlic and pici pasta feature in dishes spiced with aromatic herbs and full of the strong flavours of Tuscany."
